Sector,Timestamp,Water Consumption (liters/day),Electricity Consumption (kWh/day)
Musheerabad,2022-07-01 00:00:00,750.6694321917619,435.9282864600085
Nampally,2022-07-01 00:00:00,128.05397713772825,355.45607088676024
Secunderad,2022-07-01 00:00:00,818.6466941522702,234.81503017504775
Financial District,2022-07-01 00:00:00,774.105957798073,125.26715021708125
HITEC City,2022-07-01 00:00:00,673.5155320328244,279.0441817364338
Jubilee Hills,2022-07-01 00:00:00,467.5588629894805,209.24334057232545
Kukatpally,2022-07-01 00:00:00,701.5870118032517,414.8562869017206
Patancheru,2022-07-01 00:00:00,231.68953670662725,496.56377527510153
Balanagar,2022-07-01 00:00:00,254.7004155035055,160.7049809622161
Medchal,2022-07-01 00:00:00,141.12397031752676,319.21041704956673
Alwal,2022-07-01 00:00:00,205.55493001604492,407.0490014809351
Dilsukhnagar,2022-07-01 00:00:00,729.3866014409379,361.6819114113122
LB Nagar,2022-07-01 00:00:00,847.8434759358973,418.62329663679407
Amberpet,2022-07-02 00:00:00,443.5616397725686,284.46957758195754
Sanathnagar,2022-07-02 00:00:00,831.5436845711004,152.0998740855231
Khairatabad,2022-07-02 00:00:00,918.3939239268692,275.7697850955235
Musheerabad,2022-07-02 00:00:00,388.5782198008488,355.9235453567497
Nampally,2022-07-02 00:00:00,204.813277478241,203.8784886501378
Secunderad,2022-07-02 00:00:00,837.6353235254039,493.19502369604544
Financial District,2022-07-02 00:00:00,406.7971001033929,397.3933865109561
HITEC City,2022-07-02 00:00:00,140.27143424229547,316.58395690786784
Jubilee Hills,2022-07-02 00:00:00,378.03370030084443,206.55790785606598
Kukatpally,2022-07-02 00:00:00,800.5034488983085,74.83932952421512
Patancheru,2022-07-02 00:00:00,681.7050324546932,411.95646310702966
Balanagar,2022-07-02 00:00:00,515.6587388997273,354.1277434044116
Medchal,2022-07-02 00:00:00,997.2722437770504,132.64366784835505
Alwal,2022-07-02 00:00:00,910.3455536104376,258.9373688947583
Dilsukhnagar,2022-07-02 00:00:00,528.2714425885604,67.06730060338349
LB Nagar,2022-07-02 00:00:00,389.01449942277173,467.8508912948927
Amberpet,2022-07-03 00:00:00,453.0364090316733,444.84974964347145
Sanathnagar,2022-07-03 00:00:00,586.3025899345278,285.12249405063716
Khairatabad,2022-07-03 00:00:00,930.445142945691,325.21202775602023
Musheerabad,2022-07-03 00:00:00,318.76988933197583,456.5292499632636
Nampally,2022-07-03 00:00:00,605.6331277007555,74.79503951812968
Secunderad,2022-07-03 00:00:00,667.285782523672,157.03143045517248
Financial District,2022-07-03 00:00:00,995.2456593269882,484.1100271513379
HITEC City,2022-07-03 00:00:00,490.9333600694224,439.2027474991985
Jubilee Hills,2022-07-03 00:00:00,828.1453074656774,139.72334396607678
Kukatpally,2022-07-03 00:00:00,527.7921112121135,288.99245471875184
Patancheru,2022-07-03 00:00:00,537.8778951881865,50.52876018668486
Balanagar,2022-07-03 00:00:00,431.14949789905654,450.8179759598266
Medchal,2022-07-03 00:00:00,609.627322540442,403.4896187279493
Alwal,2022-07-03 00:00:00,618.8078238336868,333.27348964684836
Dilsukhnagar,2022-07-03 00:00:00,170.4464165128398,190.92004989807356
LB Nagar,2022-07-03 00:00:00,212.32291542721197,272.1603741184813
Amberpet,2022-07-04 00:00:00,260.5301290870169,209.36907477603097
Sanathnagar,2022-07-04 00:00:00,468.1591663399398,103.12618422777996
Khairatabad,2022-07-04 00:00:00,795.5176780725936,413.05758909521484
Musheerabad,2022-07-04 00:00:00,883.4523508587016,367.58712197283313
Nampally,2022-07-04 00:00:00,268.40835286056074,476.7249116241904
Secunderad,2022-07-04 00:00:00,506.83074329355816,84.98569616887852
Financial District,2022-07-04 00:00:00,468.6821726627021,446.31193020615024
HITEC City,2022-07-04 00:00:00,461.4144123501634,444.53313578305966
Jubilee Hills,2022-07-04 00:00:00,470.09391336902183,208.30747251351704
Kukatpally,2022-07-04 00:00:00,237.6020012956117,68.53516737525783
Patancheru,2022-07-04 00:00:00,635.5555560330304,192.49760686630128
Balanagar,2022-07-04 00:00:00,787.2991730863341,320.8948540701432
Medchal,2022-07-04 00:00:00,340.06812624264734,152.38051918976723
Alwal,2022-07-04 00:00:00,143.74587883411618,476.8162385207174
Dilsukhnagar,2022-07-04 00:00:00,799.5486775958008,427.21543994187505
LB Nagar,2022-07-04 00:00:00,516.2125020892453,155.97930278417883
Amberpet,2022-07-05 00:00:00,290.8539743809371,327.6316817478129
Sanathnagar,2022-07-05 00:00:00,367.87831935539003,155.61498227962724
Khairatabad,2022-07-05 00:00:00,414.6585341548196,140.67817273165457
Musheerabad,2022-07-05 00:00:00,170.61924661714482,146.32803135623516
Nampally,2022-07-05 00:00:00,714.9573034331955,403.27715255610417
Secunderad,2022-07-05 00:00:00,921.6944867378281,110.92322465244713
Financial District,2022-07-05 00:00:00,892.2281214395176,101.63282150827447
HITEC City,2022-07-05 00:00:00,245.04855929170395,66.02742637196276
Jubilee Hills,2022-07-05 00:00:00,989.3345987143714,175.93909287146494
Kukatpally,2022-07-05 00:00:00,570.2990380693474,281.1157563308904
Patancheru,2022-07-05 00:00:00,897.1526396536781,53.65943073981905
Balanagar,2022-07-05 00:00:00,797.8772650736712,426.94621248690896
Medchal,2022-07-05 00:00:00,257.06398776527664,101.94210834732411
Alwal,2022-07-05 00:00:00,938.5907257910665,245.47523903230652
Dilsukhnagar,2022-07-05 00:00:00,673.2814734413166,416.300801374349
LB Nagar,2022-07-05 00:00:00,199.11750570297855,338.6933827527545
Amberpet,2022-07-06 00:00:00,832.904788684356,453.90980894319017
Sanathnagar,2022-07-06 00:00:00,263.35470671289636,292.0033261993915
Khairatabad,2022-07-06 00:00:00,810.864299508602,262.3305245452152
Musheerabad,2022-07-06 00:00:00,118.85163201533926,59.420789893627315
Nampally,2022-07-06 00:00:00,145.3720832593222,317.92981169469994
Secunderad,2022-07-06 00:00:00,371.25916353684227,73.7640596638039
Financial District,2022-07-06 00:00:00,874.103991833068,390.6805764260277
HITEC City,2022-07-06 00:00:00,631.0631530735112,377.6331311076111
Jubilee Hills,2022-07-06 00:00:00,788.0763968516164,238.91891175496255
Kukatpally,2022-07-06 00:00:00,897.4338434927735,499.2583404838281
Patancheru,2022-07-06 00:00:00,804.7393388769335,325.41675343295634
Balanagar,2022-07-06 00:00:00,778.5247948794497,64.45221244205065
Medchal,2022-07-06 00:00:00,591.1911585826524,93.56670056332484
Alwal,2022-07-06 00:00:00,992.9947432654947,385.9957993259206
Dilsukhnagar,2022-07-06 00:00:00,857.3988050926873,124.52773664075018
LB Nagar,2022-07-06 00:00:00,960.129358132735,250.370286047542
Amberpet,2022-07-07 00:00:00,215.81373223360276,483.1445940857887
Sanathnagar,2022-07-07 00:00:00,712.9046301576163,469.823015191602
Khairatabad,2022-07-07 00:00:00,808.2248980921479,338.5677601490358
Musheerabad,2022-07-07 00:00:00,280.30013378305864,118.4398982909919
Nampally,2022-07-07 00:00:00,301.8223855350951,486.8141369965445
Secunderad,2022-07-07 00:00:00,901.7919302038856,386.301484565575
Financial District,2022-07-07 00:00:00,759.6559641593458,121.07367764817481
HITEC City,2022-07-07 00:00:00,139.06716999798982,417.90245121969303
Jubilee Hills,2022-07-07 00:00:00,598.462743106675,402.1970883309979
Kukatpally,2022-07-07 00:00:00,182.66806747543217,404.67473097074514
Patancheru,2022-07-07 00:00:00,436.4094074170938,387.34871151184086
Balanagar,2022-07-07 00:00:00,325.72290188049533,286.71912462336104
Medchal,2022-07-07 00:00:00,736.1695519595248,349.68445807274315
Alwal,2022-07-07 00:00:00,372.46090982717567,247.49613164872898
Dilsukhnagar,2022-07-07 00:00:00,104.71398958173316,61.23257239624355
LB Nagar,2022-07-07 00:00:00,316.76314488055493,354.0073329953819
Amberpet,2022-07-08 00:00:00,961.8845078082336,251.27226302803308
Sanathnagar,2022-07-08 00:00:00,408.14727921863476,99.81030988451502
Khairatabad,2022-07-08 00:00:00,880.8845033451058,143.61802423217642
Musheerabad,2022-07-08 00:00:00,480.29373601622586,455.8791589148492
Nampally,2022-07-08 00:00:00,468.5435594421688,409.20945285382226
Secunderad,2022-07-08 00:00:00,158.7662556958239,277.17726627651246
Financial District,2022-07-08 00:00:00,620.2245615447733,400.15625758317435
HITEC City,2022-07-08 00:00:00,460.5613875035621,176.2205614811014
Jubilee Hills,2022-07-08 00:00:00,587.0407907825429,356.54932664950996
Kukatpally,2022-07-08 00:00:00,705.1192610055423,456.06166797173535
Patancheru,2022-07-08 00:00:00,401.4284623194646,70.38328430381628
Balanagar,2022-07-08 00:00:00,200.64812282024485,238.3647279578368
Medchal,2022-07-08 00:00:00,876.9587755576362,76.81678183920869
Alwal,2022-07-08 00:00:00,143.74722865124707,262.2641373169133
Dilsukhnagar,2022-07-08 00:00:00,750.4883893532572,203.0052351551036
LB Nagar,2022-07-08 00:00:00,362.7182376400009,98.33737554320855
Amberpet,2022-07-09 00:00:00,972.5582349273658,460.5229089139986
Sanathnagar,2022-07-09 00:00:00,289.0031449788379,274.8235013164043
Khairatabad,2022-07-09 00:00:00,287.73696515082804,376.5315364996668
Musheerabad,2022-07-09 00:00:00,466.83801083448117,229.3391294774914
Nampally,2022-07-09 00:00:00,794.0547456712711,119.66150241150127
Secunderad,2022-07-09 00:00:00,673.340988186072,494.73558632769937
Financial District,2022-07-09 00:00:00,737.5792861199778,185.43513851551543
HITEC City,2022-07-09 00:00:00,531.8509171038037,499.13812175513857
Jubilee Hills,2022-07-09 00:00:00,376.1200223110306,120.92689489181836
Kukatpally,2022-07-09 00:00:00,341.37653910797974,312.94955941362673
Patancheru,2022-07-09 00:00:00,375.6654356588227,313.23321167909506
Balanagar,2022-07-09 00:00:00,158.6615458482848,454.17446122643406
Medchal,2022-07-09 00:00:00,977.8300239463131,446.3785671716157
Alwal,2022-07-09 00:00:00,830.2650424110876,153.74690509822943
Dilsukhnagar,2022-07-09 00:00:00,396.19557843438815,181.4267144870666
LB Nagar,2022-07-09 00:00:00,361.34510476299937,178.37506313016797
Amberpet,2022-07-10 00:00:00,704.2748045592471,454.46093814083895
Sanathnagar,2022-07-10 00:00:00,947.216050686504,445.12899304413463
Khairatabad,2022-07-10 00:00:00,546.4302975352803,189.3298813024127
Musheerabad,2022-07-10 00:00:00,488.21000372992006,259.59021914457867
Nampally,2022-07-10 00:00:00,316.6499920771112,426.07083228298666
Secunderad,2022-07-10 00:00:00,616.8414069410135,298.5094354704161
Financial District,2022-07-10 00:00:00,207.99760990552858,444.02730915830165
HITEC City,2022-07-10 00:00:00,655.5376670293936,350.1886961066661
Jubilee Hills,2022-07-10 00:00:00,436.50991184495825,493.5110832718227
Kukatpally,2022-07-10 00:00:00,270.6472694235693,450.56736820339086
Patancheru,2022-07-10 00:00:00,208.09590456287583,384.37752902647145
Balanagar,2022-07-10 00:00:00,681.8359764534381,243.69291988889444
Medchal,2022-07-10 00:00:00,750.8835767382741,492.948445443859
Alwal,2022-07-10 00:00:00,794.5043924889981,275.44867118710056
Dilsukhnagar,2022-07-10 00:00:00,409.2158231636445,217.68887317213873
LB Nagar,2022-07-10 00:00:00,697.2306094842223,289.52082647510633
Amberpet,2022-07-11 00:00:00,651.3989946525273,387.4475139033166
Sanathnagar,2022-07-11 00:00:00,414.0282986900411,356.7573546504612
Khairatabad,2022-07-11 00:00:00,212.79742812238828,254.7896711897924
Musheerabad,2022-07-11 00:00:00,258.17829053634296,102.04852615573718
Nampally,2022-07-11 00:00:00,982.9025779263291,106.6917575879081
Secunderad,2022-07-11 00:00:00,100.90236024944738,345.7262464268994
Financial District,2022-07-11 00:00:00,990.2727258739667,321.1735008071039
HITEC City,2022-07-11 00:00:00,133.67282820236375,359.1275533532166
Jubilee Hills,2022-07-11 00:00:00,519.8749613869845,453.9174939463316
Kukatpally,2022-07-11 00:00:00,878.0609077076926,298.01243790331716
Patancheru,2022-07-11 00:00:00,206.25039793475617,467.39353021498926
Balanagar,2022-07-11 00:00:00,885.4111794523819,322.12152513276214
Medchal,2022-07-11 00:00:00,109.03723034294667,92.14360977707665
Alwal,2022-07-11 00:00:00,499.8186099818763,222.92138995551238
Dilsukhnagar,2022-07-11 00:00:00,495.34362669708906,438.34472161052616
LB Nagar,2022-07-11 00:00:00,403.8097435750974,206.5987713126592
Amberpet,2022-07-12 00:00:00,432.55140904646044,111.21065438061797
Sanathnagar,2022-07-12 00:00:00,907.7733554355498,431.93246295308927
Khairatabad,2022-07-12 00:00:00,904.1435397365267,191.5763276592048
Musheerabad,2022-07-12 00:00:00,761.6192000919252,132.41656726334548
Nampally,2022-07-12 00:00:00,797.6331330268761,94.77811978072361
Secunderad,2022-07-12 00:00:00,485.29514555550014,291.9739509134301
Financial District,2022-07-12 00:00:00,539.2241902455337,143.88242702092356
HITEC City,2022-07-12 00:00:00,331.39818290458294,331.21057166476083
Jubilee Hills,2022-07-12 00:00:00,999.5952578000657,220.8650931881887
Kukatpally,2022-07-12 00:00:00,362.8747429516528,145.7915504084544
Patancheru,2022-07-12 00:00:00,258.918152876675,81.76215740845012
Balanagar,2022-07-12 00:00:00,183.91049819206717,391.36025552228324
Medchal,2022-07-12 00:00:00,484.72264759500615,131.55704864942172
Alwal,2022-07-12 00:00:00,629.8271577753083,353.47389909332765
Dilsukhnagar,2022-07-12 00:00:00,980.6192002942845,336.115196030369
LB Nagar,2022-07-12 00:00:00,712.9997882098171,235.0739477258427
Amberpet,2022-07-13 00:00:00,268.2881290351603,423.2399741309937
Sanathnagar,2022-07-13 00:00:00,711.1132857692824,90.07817063066221
Khairatabad,2022-07-13 00:00:00,373.21421540041314,322.9910931931584
Musheerabad,2022-07-13 00:00:00,346.49530429995286,166.152247774329
Nampally,2022-07-13 00:00:00,398.5976785618114,195.47245147984023
Secunderad,2022-07-13 00:00:00,941.0233987086662,190.5125448478624
Financial District,2022-07-13 00:00:00,803.2921341361777,279.18843431475125
HITEC City,2022-07-13 00:00:00,933.0521995891729,91.14795112095172
Jubilee Hills,2022-07-13 00:00:00,966.9233143343588,433.2323805318128
Kukatpally,2022-07-13 00:00:00,878.0949437934717,186.73601484822785
Patancheru,2022-07-13 00:00:00,292.84657418338384,125.66054224401465
Balanagar,2022-07-13 00:00:00,585.3170121540109,373.7675655309526
Medchal,2022-07-13 00:00:00,458.902632287251,133.25654056013457
Alwal,2022-07-13 00:00:00,792.0413153940721,62.31636300213705
Dilsukhnagar,2022-07-13 00:00:00,326.71917987933944,204.0351968057657
LB Nagar,2022-07-13 00:00:00,771.7095411105013,366.7862813154048
Amberpet,2022-07-14 00:00:00,201.5106814738393,110.19119291111777
Sanathnagar,2022-07-14 00:00:00,108.89910954362642,282.10484204206637
Khairatabad,2022-07-14 00:00:00,968.9126145013894,466.68881543073576
Musheerabad,2022-07-14 00:00:00,580.5234800503874,491.07494452979745
Nampally,2022-07-14 00:00:00,481.15151221985514,440.7285321566812
Secunderad,2022-07-14 00:00:00,417.27548800046225,338.054816025961
Financial District,2022-07-14 00:00:00,923.1901398542385,140.24107269249782
HITEC City,2022-07-14 00:00:00,754.1366858757098,404.1265913438568
Jubilee Hills,2022-07-14 00:00:00,903.0727628974247,118.86348776449134
Kukatpally,2022-07-14 00:00:00,141.81505247521204,279.8571813816216
Patancheru,2022-07-14 00:00:00,415.6517846905476,386.55086554190075
Balanagar,2022-07-14 00:00:00,370.82993360878913,70.90501941005937
Medchal,2022-07-14 00:00:00,287.7865574142701,350.0187628410688
Alwal,2022-07-14 00:00:00,423.1248133363047,120.29989674769226
Dilsukhnagar,2022-07-14 00:00:00,925.0558757286653,483.4154246933423
LB Nagar,2022-07-14 00:00:00,381.93817681316494,184.827577043067
Amberpet,2022-07-15 00:00:00,890.6382701736119,476.389661646978
Sanathnagar,2022-07-15 00:00:00,479.2254672731534,158.1446651108365
Khairatabad,2022-07-15 00:00:00,991.4256675904269,419.88869794400904
Musheerabad,2022-07-15 00:00:00,641.5888425705833,157.29776634446483
Nampally,2022-07-15 00:00:00,342.48797616002986,114.76932056671862
Secunderad,2022-07-15 00:00:00,185.71008885848093,445.7518609019751
Financial District,2022-07-15 00:00:00,837.6922133461096,432.2205753085086
HITEC City,2022-07-15 00:00:00,423.8064756882331,250.4382879045334
Jubilee Hills,2022-07-15 00:00:00,976.0506074822172,171.34117365301535
Kukatpally,2022-07-15 00:00:00,803.9077037868292,211.57858781109002
Patancheru,2022-07-15 00:00:00,255.31541017401386,343.68945158579453
Balanagar,2022-07-15 00:00:00,534.0091896829015,392.581108885126
Medchal,2022-07-15 00:00:00,940.5398886430756,350.2930384408545
Alwal,2022-07-15 00:00:00,439.6950397925958,50.884758628603635
Dilsukhnagar,2022-07-15 00:00:00,997.2818864030176,103.92210305960698
LB Nagar,2022-07-15 00:00:00,568.839070662926,244.54544848298542
Amberpet,2022-07-16 00:00:00,879.7914358560502,195.02710601829415
Sanathnagar,2022-07-16 00:00:00,126.88116157256697,167.712144822268
Khairatabad,2022-07-16 00:00:00,785.6536821480822,482.0236074209175
Musheerabad,2022-07-16 00:00:00,806.6899947915554,167.12669111519807
Nampally,2022-07-16 00:00:00,237.33641971168765,273.3848632261544
Secunderad,2022-07-16 00:00:00,586.2027312551513,436.13728053991036
Financial District,2022-07-16 00:00:00,921.4441158879055,484.8785176644809
HITEC City,2022-07-16 00:00:00,160.82704714637123,370.8132066170877
Jubilee Hills,2022-07-16 00:00:00,599.1706273217965,174.9757676278275
Kukatpally,2022-07-16 00:00:00,538.2918657262458,301.1683645796294
Patancheru,2022-07-16 00:00:00,136.39867571450128,86.23796228248952
Balanagar,2022-07-16 00:00:00,653.4643146687488,323.95103155930633
Medchal,2022-07-16 00:00:00,810.3155554944942,402.3409942245952
Alwal,2022-07-16 00:00:00,610.4337395622758,75.83819274280782
Dilsukhnagar,2022-07-16 00:00:00,182.1262645380699,179.26617297791017
LB Nagar,2022-07-16 00:00:00,352.66082084926325,330.45244356750356
Amberpet,2022-07-17 00:00:00,506.61317090307915,376.9536984146532
Sanathnagar,2022-07-17 00:00:00,662.8487121760013,285.8854438009418
Khairatabad,2022-07-17 00:00:00,262.2172923000935,222.36453182050394
Musheerabad,2022-07-17 00:00:00,430.16964405583997,275.44185109583265
Nampally,2022-07-17 00:00:00,944.6854924329282,100.45286229139572
Secunderad,2022-07-17 00:00:00,211.58787446614093,393.2505466247128
Financial District,2022-07-17 00:00:00,881.501262457938,102.48625785311609
HITEC City,2022-07-17 00:00:00,362.7004758373833,471.41748887790783
Jubilee Hills,2022-07-17 00:00:00,244.79373064459176,454.56814878799025
Kukatpally,2022-07-17 00:00:00,425.34398410469595,237.1438687916546
Patancheru,2022-07-17 00:00:00,530.8785309443315,315.8922116368403
Balanagar,2022-07-17 00:00:00,735.1611128776067,305.3869115394765
Medchal,2022-07-17 00:00:00,672.839414760234,175.35304230284822
Alwal,2022-07-17 00:00:00,782.3932809151555,451.9242125605962
Dilsukhnagar,2022-07-17 00:00:00,950.0991114360288,80.05667301235061
LB Nagar,2022-07-17 00:00:00,214.48534622048078,147.5659559645277
Amberpet,2022-07-18 00:00:00,659.1009721244906,222.9268822815723
Sanathnagar,2022-07-18 00:00:00,131.58010994300204,318.1579480918971
Khairatabad,2022-07-18 00:00:00,146.05393304198762,396.61086252884246
Musheerabad,2022-07-18 00:00:00,393.95323044929876,118.3576896132263
Nampally,2022-07-18 00:00:00,413.61637558811793,193.8744374471347
Secunderad,2022-07-18 00:00:00,254.74535097404032,110.10746426956638
Financial District,2022-07-18 00:00:00,947.8694588397472,236.9658034941774
HITEC City,2022-07-18 00:00:00,899.9197384077328,93.3475490011898
Jubilee Hills,2022-07-18 00:00:00,136.4862367939247,392.03894213853494
Kukatpally,2022-07-18 00:00:00,771.8078881693968,64.5003380019482
Patancheru,2022-07-18 00:00:00,697.0361033240815,170.2583418502164
Balanagar,2022-07-18 00:00:00,735.3176640568902,304.8462940441102
Medchal,2022-07-18 00:00:00,260.39938528535816,122.66241947580394
Alwal,2022-07-18 00:00:00,673.5330030779264,159.05385486547902
Dilsukhnagar,2022-07-18 00:00:00,717.395391787327,414.0303735670808
LB Nagar,2022-07-18 00:00:00,939.9457926628774,418.0042276320093
Amberpet,2022-07-19 00:00:00,996.0565287907682,143.08139113584122
Sanathnagar,2022-07-19 00:00:00,761.1247903134501,343.43355997575344
Khairatabad,2022-07-19 00:00:00,557.769171835103,86.35505698768948
Musheerabad,2022-07-19 00:00:00,949.5421185089541,213.8318755698726
Nampally,2022-07-19 00:00:00,513.2685835706814,388.5573143361259
Secunderad,2022-07-19 00:00:00,878.0891019994085,430.81511173816654
Financial District,2022-07-19 00:00:00,496.92255260703814,490.03691783563767
HITEC City,2022-07-19 00:00:00,333.4779501638435,217.4289307077473
Jubilee Hills,2022-07-19 00:00:00,929.4243660208965,165.8180183669619
Kukatpally,2022-07-19 00:00:00,478.40861785074236,289.4844775114408
Patancheru,2022-07-19 00:00:00,496.38093268840817,369.6135193697075
Balanagar,2022-07-19 00:00:00,408.6852760529927,460.25781513960254
Medchal,2022-07-19 00:00:00,402.6488211268346,220.83239619735113
Alwal,2022-07-19 00:00:00,743.0655177892639,248.2329691176789
Dilsukhnagar,2022-07-19 00:00:00,891.3028059414859,159.5860980112137
LB Nagar,2022-07-19 00:00:00,719.8738896617507,166.36301741454284
Amberpet,2022-07-20 00:00:00,922.9285420711658,395.33093089120473
Sanathnagar,2022-07-20 00:00:00,661.824088011023,211.89805272693485
Khairatabad,2022-07-20 00:00:00,795.3723797296954,315.6549500491287
Musheerabad,2022-07-20 00:00:00,802.868560628851,73.19823881596061
Nampally,2022-07-20 00:00:00,963.85819708899,437.26683731417154
Secunderad,2022-07-20 00:00:00,833.5987144139322,294.7734303028973
Financial District,2022-07-20 00:00:00,648.3066751803741,473.6975703655217
HITEC City,2022-07-20 00:00:00,379.2925198679346,239.73116063456467
Jubilee Hills,2022-07-20 00:00:00,684.8173552371326,434.224360519893
Kukatpally,2022-07-20 00:00:00,963.7116247793172,110.9772343711912
Patancheru,2022-07-20 00:00:00,569.5782538647893,226.14049425529228
Balanagar,2022-07-20 00:00:00,426.20847825205334,492.1120463138638
Medchal,2022-07-20 00:00:00,508.0090922309019,350.16512602416253
Alwal,2022-07-20 00:00:00,513.3092145056178,78.05862190269406
Dilsukhnagar,2022-07-20 00:00:00,942.5802979648416,171.52125352211294
LB Nagar,2022-07-20 00:00:00,843.7461383314931,230.42698602360608
Amberpet,2022-07-21 00:00:00,231.13960230593443,477.1306756867898
Sanathnagar,2022-07-21 00:00:00,966.4342271955843,61.548387561533076
Khairatabad,2022-07-21 00:00:00,367.03126155799475,445.63220432581693
Musheerabad,2022-07-21 00:00:00,739.7478800596151,451.296061779545
Nampally,2022-07-21 00:00:00,863.3405466687097,444.1852425430048
Secunderad,2022-07-21 00:00:00,231.19418560782677,249.07526052665926
Financial District,2022-07-21 00:00:00,618.211893746668,446.6165930642938
HITEC City,2022-07-21 00:00:00,337.9886822193074,86.35166969259507
Jubilee Hills,2022-07-21 00:00:00,903.1160395627554,278.1467150427381
Kukatpally,2022-07-21 00:00:00,648.9858692350554,370.0888846151896
Patancheru,2022-07-21 00:00:00,721.0404509531725,175.0011665419572
Balanagar,2022-07-21 00:00:00,701.655741161727,163.98145424063762
Medchal,2022-07-21 00:00:00,532.8300820825841,63.749022225702525
Alwal,2022-07-21 00:00:00,833.9111621690444,407.65533836989204
Dilsukhnagar,2022-07-21 00:00:00,936.7576183004039,373.69721055118237
LB Nagar,2022-07-21 00:00:00,717.5177345488019,417.06061823685974
Amberpet,2022-07-22 00:00:00,198.11947908840136,149.86120823721097
Sanathnagar,2022-07-22 00:00:00,541.1413165911335,293.3011331845247
Khairatabad,2022-07-22 00:00:00,520.5314159389618,186.92465271544043
Musheerabad,2022-07-22 00:00:00,617.7016931108287,181.99905450263796
Nampally,2022-07-22 00:00:00,908.4058890597313,439.2728227261425
Secunderad,2022-07-22 00:00:00,150.06297259039636,305.65142304278993
Financial District,2022-07-22 00:00:00,827.0017115617923,405.37873565929164
HITEC City,2022-07-22 00:00:00,402.7798362862747,353.1220044063522
Jubilee Hills,2022-07-22 00:00:00,367.682146475852,365.8104940511003
Kukatpally,2022-07-22 00:00:00,219.5618804041418,97.06373738265904
Patancheru,2022-07-22 00:00:00,588.6106286619325,373.7597434455517
Balanagar,2022-07-22 00:00:00,645.6212371418842,155.03716464568905
Medchal,2022-07-22 00:00:00,101.20327305160691,478.43370977765113
Alwal,2022-07-22 00:00:00,525.8462581200063,165.9326449954317
Dilsukhnagar,2022-07-22 00:00:00,696.9862363322716,413.82140758748255
LB Nagar,2022-07-22 00:00:00,881.5890493479474,440.14499648200825
Amberpet,2022-07-23 00:00:00,539.6844292125202,202.13187944182766
Sanathnagar,2022-07-23 00:00:00,713.0710637733631,52.64942478347381
Khairatabad,2022-07-23 00:00:00,797.1339216790593,274.2741065076956
Musheerabad,2022-07-23 00:00:00,908.3593531897928,126.89298448000291
Nampally,2022-07-23 00:00:00,719.3792753684534,435.0508111688449
Secunderad,2022-07-23 00:00:00,511.7222624980669,157.05971092402143
Financial District,2022-07-23 00:00:00,656.6947440851391,94.38725449342331
HITEC City,2022-07-23 00:00:00,907.9019237350589,474.7909842501808
Jubilee Hills,2022-07-23 00:00:00,836.2986643389391,291.31000357033804
Kukatpally,2022-07-23 00:00:00,696.1596920106941,54.68496050253387
Patancheru,2022-07-23 00:00:00,422.20766345964637,317.12129594566346
Balanagar,2022-07-23 00:00:00,585.0456818935126,78.25183545922047
Medchal,2022-07-23 00:00:00,546.2854848073392,101.7731167063238
Alwal,2022-07-23 00:00:00,422.81442993194815,157.40733980253833
Dilsukhnagar,2022-07-23 00:00:00,412.1902469553967,59.06044932674426
LB Nagar,2022-07-23 00:00:00,134.01484977679104,64.48203743474225
Amberpet,2022-07-24 00:00:00,742.3426013452242,148.03753754729877
Sanathnagar,2022-07-24 00:00:00,135.17227933524913,208.9865422581034
Khairatabad,2022-07-24 00:00:00,319.82355767936605,260.19404077003605
Musheerabad,2022-07-24 00:00:00,417.30975058261936,324.6660439840037
Nampally,2022-07-24 00:00:00,910.3044784458044,170.58851299229332
Secunderad,2022-07-24 00:00:00,734.954668700538,267.4251552327631
Financial District,2022-07-24 00:00:00,755.8959383747949,409.11457352216786
HITEC City,2022-07-24 00:00:00,311.4568478917945,405.92982742295607
Jubilee Hills,2022-07-24 00:00:00,902.8971786483719,122.05901140676283
Kukatpally,2022-07-24 00:00:00,362.4976677523026,328.6204297875471
Patancheru,2022-07-24 00:00:00,398.6604486356032,131.74860540836323
Balanagar,2022-07-24 00:00:00,203.90264242187283,473.5168268611918
Medchal,2022-07-24 00:00:00,562.3180549215849,93.34634615750315
Alwal,2022-07-24 00:00:00,848.7473901030205,342.74585621344494
Dilsukhnagar,2022-07-24 00:00:00,996.3619793977635,351.8310292439134
LB Nagar,2022-07-24 00:00:00,562.8561502460564,82.95471890621067
Amberpet,2022-07-25 00:00:00,828.302677494517,271.35924673384875
Sanathnagar,2022-07-25 00:00:00,897.7972540676147,347.904793577843
Khairatabad,2022-07-25 00:00:00,357.44921104860515,312.42783688658704
Musheerabad,2022-07-25 00:00:00,227.67924997837233,244.72607800825168
Nampally,2022-07-25 00:00:00,408.0718929017743,97.67111245220366
Secunderad,2022-07-25 00:00:00,615.4299681449567,255.42425697655932
Financial District,2022-07-25 00:00:00,499.80471249823603,291.99723953145326
HITEC City,2022-07-25 00:00:00,805.6378097900725,276.97912489600515
Jubilee Hills,2022-07-25 00:00:00,331.0080448969526,271.4984577226232
Kukatpally,2022-07-25 00:00:00,952.0417451397643,470.18621965257387
Patancheru,2022-07-25 00:00:00,485.2537132870997,402.55289930658057
Balanagar,2022-07-25 00:00:00,870.3093687259661,497.7717154285113
